artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count
A L E X,0.8690000000000001,0.82,182869.0,0.281,0.961,0.0925,-15.194,0.0802,104.988,0.62,63.0,8,0,1
A Perfect Circle,0.10908790847457628,0.5195254237288136,251080.3898305085,0.6225203389830508,0.29663830508474576,0.13586440677966094,-9.763203389830508,0.055608474576271216,124.47710169491523,0.2562779661016949,49.135593220338976,6,1,59
A R I Z O N A,0.17956923076923076,0.6550769230769229,190651.3076923077,0.6490000000000001,0.0548137876923077,0.11733846153846154,-7.372307692307691,0.051307692307692304,103.91592307692306,0.3476153846153847,65.07692307692308,0,1,13
A Rocket To The Moon,0.16170000000000004,0.37433333333333335,203679.66666666663,0.6869999999999999,0.0,0.14733333333333332,-3.1536666666666666,0.03016666666666666,168.2976666666667,0.3613333333333333,57.33333333333334,11,1,6
A Skylit Drive,0.00121075,0.25275000000000003,210366.75,0.9275,0.00035039500000000004,0.2539,-3.4232500000000003,0.094425,123.785,0.30600000000000005,44.5,10,1,8
A Static Lullaby,3.01e-05,0.555,200240.0,0.98,4.38e-05,0.0661,-6.063,0.154,143.005,0.37,48.0,8,1,2
A Taste Of Honey,0.326025,0.75475,280870.0,0.5387500000000001,0.000627475,0.121125,-9.2815,0.057625,126.93325,0.7490000000000001,45.5,2,0,8
A Thousand Horses,0.0349,0.433,219080.0,0.7759999999999999,0.00023,0.387,-5.53,0.029,149.641,0.424,55.0,7,1,2
A Touch Of Class,0.31425000000000003,0.6755,181186.5,0.91725,0.033055,0.11875,-6.0317500000000015,0.030325,128.45600000000002,0.605,64.75,9,0,4
A Tree Grows in Brooklyn Ensemble,0.953,0.45375,164456.75,0.22375,0.026730575,0.274475,-14.731000000000002,0.0479,91.52275,0.5417500000000001,0.25,7,1,4
A Tree Grows in Brooklyn Orchestra,0.915,0.261,302533.0,0.379,0.845,0.146,-10.377,0.0342,111.529,0.269,1.0,3,1,1
A Tribe Called Quest,0.160467397260274,0.8256712328767121,224595.15068493152,0.5687465753424661,0.0510883487671233,0.21556849315068505,-9.590739726027392,0.26993150684931505,97.58699999999996,0.6966164383561642,46.06164383561644,11,1,146
A Tribe Called Red,0.023,0.6579999999999999,219853.0,0.573,0.0613,0.0981,-5.408,0.107,133.442,0.583,51.0,3,0,2
A Winged Victory for the Sullen,0.767,0.0804,266840.0,0.0836,0.853,0.119,-21.007,0.04,82.14,0.0498,45.0,11,1,2
A$AP ANT,0.10145,0.8305,247553.5,0.614,0.0,0.30615,-5.6635,0.1577,127.49,0.4320000000000001,57.5,11,1,2
A$AP Ferg,0.11237760000000001,0.76035,214487.225,0.718825,4.479250000000001e-06,0.2365224999999999,-5.194149999999999,0.21045,130.258875,0.3902,61.325,1,1,40
A$AP Mob,0.23123,0.7787,239786.2,0.7157000000000001,1.6540000000000004e-06,0.19892000000000004,-5.9061,0.25684,127.99009999999998,0.4691000000000001,59.3,8,1,10
A$AP NAST,0.14300000000000002,0.79,229144.0,0.7306666666666667,0.0,0.1371,-5.098333333333334,0.2491333333333333,121.66966666666669,0.6190000000000001,55.66666666666666,11,1,3
A$AP Rocky,0.18840432110091754,0.6717064220183485,218011.59633027524,0.6600642201834865,0.02477139183486239,0.228302752293578,-7.082477064220183,0.2012899082568807,126.5779174311927,0.4022036697247709,62.6605504587156,1,1,109
A$AP Twelvyy,0.20681666666666665,0.7404999999999999,227795.0,0.7098333333333334,0.0,0.2668833333333333,-6.400666666666666,0.27440000000000003,128.84266666666664,0.4691666666666667,55.5,11,1,6
A*M*E,0.000607,0.621,171213.0,0.84,0.00188,0.6559999999999999,-5.52,0.064,123.266,0.496,61.0,5,0,2
A*Teens,0.043089999999999996,0.7170000000000001,202773.66666666663,0.879,0.009303333333333332,0.2574333333333333,-5.705666666666668,0.03656666666666667,124.99666666666668,0.789,44.33333333333334,4,1,6
A-Lin,0.583,0.399,285547.0,0.512,0.0,0.104,-5.801,0.0357,133.175,0.197,60.0,8,1,2
A-Mei Chang,0.29,0.542,318333.0,0.38,0.0,0.409,-11.702,0.0366,123.971,0.138,51.0,10,1,2
A-Trak,0.009398,0.7048,287949.6,0.7302000000000001,0.1555734,0.17292000000000002,-3.6818,0.13291999999999998,131.18480000000002,0.8042,55.4,1,0,5
A. Caminha,0.426,0.589,277307.0,0.421,0.4970000000000001,0.193,-13.483,0.0604,130.27200000000002,0.705,24.0,0,1,1
A. Jaziukevičius,0.973,0.339,193773.0,0.121,0.0,0.63,-15.457,0.0311,105.446,0.16399999999999998,1.0,9,1,2
A. L. Lloyd,0.968,0.5765,220446.5,0.2,4.85e-05,0.157,-12.4645,0.06465,133.2625,0.5325,11.0,6,1,2
A. Likiardopoulou,0.995,0.35700000000000004,192707.0,0.306,0.069,0.121,-14.339,0.0393,111.982,0.462,0.0,7,1,1
A. M. Rajah,0.8835,0.5559499999999999,189582.25,0.4897500000000001,0.2524616235,0.213195,-9.42375,0.10973499999999999,130.84785,0.8647999999999998,4.4,6,1,20
A. Manetta,0.0287,0.7040000000000001,215227.0,0.722,0.0034100000000000003,0.297,-10.815,0.0446,129.99200000000002,0.8590000000000001,56.0,2,0,2
A. Merangulian,0.962,0.366,189280.0,0.253,0.561,0.0992,-14.905,0.0434,145.377,0.51,0.0,0,1,1
A. Merangulian with folk instrumental ensemble,0.924,0.508,175640.0,0.441,0.952,0.314,-14.508,0.0449,111.486,0.826,0.0,4,0,2
A. P. Komala,0.8390000000000001,0.517,184512.2,0.7170000000000001,0.35948,0.4078000000000001,-6.302399999999999,0.12244,93.298,0.8068,0.0,3,1,5
A. R. Ojha,0.9932222222222222,0.6403333333333333,183380.5555555556,0.1862222222222222,0.16681272333333336,0.18166666666666664,-9.723222222222224,0.26215555555555553,124.55266666666664,0.7642222222222221,0.0,2,1,18
A. R. Oza,0.9579523809523812,0.6854761904761905,184620.09523809524,0.2210476190476191,0.12659016190476194,0.2178095238095239,-9.76452380952381,0.2981714285714285,114.62261904761908,0.7262380952380956,0.0,7,1,21
A. R. Qureshi,0.992,0.6332499999999999,174145.125,0.31649999999999995,0.5655000000000001,0.36325,-11.053249999999998,0.180775,140.76712500000005,0.7826250000000001,0.0,8,1,16
A. Xatzixristos,0.993,0.564,187787.0,0.39,0.883,0.114,-13.142,0.0349,105.9,0.87,0.0,11,0,2
A.B. Quintanilla III,0.10308333333333332,0.7453333333333334,226057.66666666663,0.8130000000000001,0.0001485216666666667,0.2156333333333333,-4.654333333333334,0.0752,114.19733333333336,0.8405,50.0,7,1,6
A.B. Quintanilla III Y Los Kumbia Kings,0.3485578947368421,0.7680000000000001,219349.57894736843,0.7213157894736844,0.005434548947368421,0.2334631578947369,-5.326052631578945,0.07293684210526317,138.56147368421057,0.8457894736842103,49.21052631578947,11,1,19
A.C. Reed,0.202,0.501,258227.0,0.44,0.00145,0.107,-14.466,0.0372,82.48899999999998,0.868,32.0,9,1,2
A.C. Smyth,0.983,0.118,106693.0,0.0775,0.00297,0.104,-22.774,0.0314,169.421,0.394,10.0,4,1,1
A.CHAL,0.494,0.7340000000000001,165214.0,0.472,0.00293,0.102,-8.192,0.306,190.011,0.387,65.0,1,0,2
A.G.,0.06175,0.7809999999999999,238233.5,0.7335,0.0,0.1061,-7.999,0.3405,92.1815,0.804,49.0,9,1,2
A.J. Croce,0.0609,0.411,211653.0,0.68,1.12e-06,0.353,-4.625,0.0276,110.205,0.339,15.0,0,1,2
A.Loraarrero,0.914,0.622,161706.66666666663,0.34400000000000003,0.07333333333333332,0.3233333333333333,-11.488666666666667,0.13699999999999998,111.89566666666668,0.662,1.3333333333333333,3,0,3
A.R. Kane,0.119,0.581,308227.0,0.831,0.00196,0.0497,-10.862,0.0357,117.035,0.857,26.0,9,0,2
A.R. Rahman,0.3499033333333334,0.6536666666666667,335205.5,0.5563333333333333,0.00011010166666666668,0.08206666666666666,-10.729666666666663,0.04466666666666667,119.44566666666668,0.5668333333333333,57.5,9,1,6
A.l.t.,0.412,0.7979999999999999,273400.0,0.561,0.0,0.0446,-8.625,0.147,83.971,0.785,33.0,4,0,1
A2M,0.464,0.968,220030.0,0.785,4.7e-06,0.272,-8.084,0.32,119.953,0.8029999999999999,66.0,7,0,2
A7S,0.223,0.789,166794.0,0.72,0.0,0.129,-5.652,0.218,122.031,0.664,92.0,8,0,2
ABBA,0.3544835537190084,0.5756363636363627,234265.7685950413,0.6479735537190087,0.02773169487603306,0.19293966942148785,-8.49711570247933,0.03674132231404953,121.87723140495858,0.6672644628099172,40.81818181818182,9,1,242
ABC,0.21299,0.6827,231908.9,0.8059000000000001,0.019973026,0.18308,-7.1118,0.06452000000000001,122.03359999999998,0.7700000000000001,42.2,9,1,20
ABN,0.16017500000000004,0.75725,300163.25,0.72525,0.0,0.22275,-6.952000000000001,0.19,137.14249999999998,0.54975,41.25,4,0,8
ABSRDST,0.0383,0.6509999999999999,241711.0,0.7929999999999999,0.022,0.17800000000000002,-5.2879999999999985,0.0837,146.07,0.261,55.0,5,1,1
AC/DC,0.030241769333333363,0.4691200000000005,263588.7333333333,0.8507533333333335,0.22754557733333325,0.2915339999999997,-4.809519999999996,0.07204000000000002,128.70656666666667,0.4950993333333338,48.84,9,1,300
ACOT,0.000319,0.73,169912.0,0.5670000000000001,8.54e-06,0.105,-8.085,0.0587,119.997,0.171,64.0,1,0,2
AFI,0.034671296666666664,0.3927999999999999,190969.7,0.8800999999999999,0.03756992433333335,0.2168,-5.1636333333333315,0.08270333333333336,126.57370000000007,0.4476,42.86666666666667,4,0,60
AJ Meijer,0.8390000000000001,0.529,315947.0,0.33,0.0,0.0916,-9.333,0.0588,111.131,0.489,53.0,10,0,1
AJ Michalka,0.431,0.75,202340.0,0.513,0.0,0.0755,-9.576,0.0911,90.998,0.466,60.0,0,1,1
AJ Mitchell,0.3817,0.604,189474.5,0.526875,2.525e-07,0.07659999999999999,-5.99025,0.036775,111.603375,0.331125,73.75,5,1,8
AJ Rafael,0.5154,0.6799999999999999,208678.0,0.4596,0.0,0.13935999999999998,-6.3206000000000016,0.03478,113.7878,0.6424,58.6,7,1,5
AJ Tracey,0.0262,0.871,183066.0,0.87,1.98e-06,0.109,-4.797,0.202,150.14700000000005,0.83,62.0,9,1,1
AJJ,0.20934485714285714,0.508,159988.42857142858,0.6465714285714287,9.285714285714288e-06,0.3514428571428571,-6.921428571428571,0.07682857142857144,100.10914285714284,0.7327142857142858,48.57142857142857,0,1,14
AJR,0.21362188679245286,0.5992452830188679,216926.8867924529,0.6470566037735849,0.00015436188679245294,0.16887735849056604,-5.646603773584906,0.06692830188679247,113.4057924528302,0.5113962264150944,57.509433962264154,7,1,53
AL-X The Great,0.282,0.797,173558.0,0.518,0.0,0.0954,-12.625,0.281,139.988,0.7170000000000001,55.0,7,1,1
ALI,0.0989,0.578,89667.0,0.875,0.0,0.35100000000000003,-2.132,0.0642,133.964,0.617,65.0,5,0,2
ALISA UENO,0.0109,0.6990000000000001,184880.0,0.7,0.0794,0.152,-5.704,0.0392,102.023,0.3,66.0,11,1,2
ALLBLACK,0.0738,0.882,256967.0,0.775,0.0,0.701,-4.9860000000000015,0.334,98.023,0.805,65.0,10,1,1
ALO,0.362,0.815,218973.0,0.412,0.00048,0.129,-9.28,0.0438,87.98299999999998,0.669,57.0,0,1,1
AMG,0.011183333333333332,0.8296666666666668,209840.0,0.4936666666666667,0.0002666666666666667,0.1394,-11.564333333333332,0.2346666666666667,101.98066666666666,0.6506666666666666,37.0,7,1,6
ANTONIS NTALGKAS,0.9738712871287124,0.4888019801980197,189472.26732673266,0.4065841584158415,0.5378529530693074,0.1827188118811882,-10.904960396039607,0.0663069306930693,111.68544554455441,0.7023168316831683,0.0,11,1,101
AOA,0.43,0.758,179808.0,0.858,0.0,0.201,-2.502,0.0464,119.992,0.963,58.0,5,1,2
APB,0.0578,0.601,223080.0,0.677,0.00478,0.0721,-8.006,0.129,136.421,0.79,32.0,10,0,2
APO Hiking Society,0.4698,0.4782666666666667,210464.86666666667,0.4950000000000001,0.003408933333333332,0.1794933333333333,-11.798533333333333,0.051779999999999986,122.7926,0.5106666666666667,39.13333333333333,2,1,30
ARIANNA BAGAGLINI,0.873,0.669,156977.0,0.28300000000000003,0.0,0.102,-10.814,0.0805,85.956,0.406,21.0,9,0,2
ARTY,0.01955,0.574,287786.5,0.7809999999999999,0.011803135,0.2495,-4.675000000000002,0.09769999999999998,128.007,0.33399999999999996,53.0,5,1,4
ASIAN KUNG-FU GENERATION,0.0005208166666666666,0.41700000000000004,244089.0,0.9185,0.09243383333333334,0.13599999999999998,-4.0715,0.06564999999999999,156.35349999999997,0.4891666666666667,55.66666666666666,4,1,12
ATB,0.10286666666666668,0.6803333333333333,225377.66666666663,0.9186666666666669,0.7599999999999999,0.18926666666666667,-6.191666666666667,0.03969999999999999,131.47899999999998,0.7436666666666666,57.66666666666666,10,0,6
ATEEZ,0.06245000000000001,0.5685,209386.5,0.9335,0.0,0.3655000000000001,-1.9335,0.0865,113.973,0.5285,69.0,7,1,4
ATL,0.124,0.919,289400.0,0.687,0.000816,0.0928,-12.345999999999998,0.109,132.884,0.925,34.0,1,0,1
ATR Son Son,0.294,0.904,167184.0,0.252,0.0,0.104,-17.54,0.11,117.994,0.227,66.0,5,0,2
ATaste Of Honey,0.0401,0.797,245173.0,0.5479999999999999,1.05e-05,0.0994,-9.228,0.0492,123.686,0.868,34.0,2,0,2
AUGUST 08,0.359,0.409,280842.0,0.6779999999999999,4.76e-06,0.16699999999999998,-7.731,0.0878,89.96799999999998,0.168,76.0,9,1,2
AURORA,0.7166,0.431,211047.0,0.27652,0.000141274,0.14020000000000002,-11.0328,0.0485,122.56299999999999,0.27399999999999997,59.4,11,1,10
AViVA,0.16736666666666666,0.6753333333333332,201814.0,0.6056666666666666,0.00011839666666666665,0.22433333333333336,-6.357333333333332,0.08933333333333332,143.32133333333334,0.609,66.66666666666667,6,0,6
AWAY,0.13699999999999998,0.72,212571.0,0.633,0.00157,0.122,-5.2120000000000015,0.0633,140.02700000000002,0.634,60.0,5,0,2
AWOLNATION,0.1736517391304348,0.6443043478260868,235783.86956521732,0.7008695652173913,0.22000701739130435,0.2541130434782609,-6.451652173913044,0.06717826086956523,138.46786956521737,0.4526956521739132,53.30434782608695,1,1,23
AZ,0.18046557894736845,0.7265789473684212,253800.7368421052,0.6463684210526315,0.0006079652631578947,0.2366684210526316,-7.81221052631579,0.2973157894736841,97.83542105263159,0.6203157894736842,45.0,9,1,19
Aadesh Shrivastava,0.0503,0.665,408920.0,0.908,0.0,0.0798,-4.8039999999999985,0.188,98.811,0.6940000000000001,50.0,2,1,1
Aage Braarud,0.935,0.43,154825.0,0.271,0.008,0.139,-11.102,0.0315,135.713,0.51,0.0,6,1,2
Aaliyah,0.1531894444444444,0.6826388888888891,250966.8888888889,0.5990555555555557,0.009542159722222223,0.22012777777777787,-8.015249999999998,0.10815833333333333,124.31758333333336,0.637388888888889,43.944444444444436,9,0,36
Aalon,0.375,0.5579999999999999,325200.0,0.452,1.02e-05,0.0632,-10.637,0.0374,134.339,0.952,37.0,4,1,2
Aaries,0.448,0.613,340200.0,0.568,0.00168,0.0879,-9.828,0.108,127.24,0.436,32.0,5,1,2
Aaron Carter,0.026775,0.8645,199389.75,0.89,0.000675,0.061275,-4.545750000000001,0.097875,113.52349999999998,0.9385,42.0,1,1,8
Aaron Copland,0.95131914893617,0.34745035460992885,254493.28368794327,0.16083368794326242,0.467062140141844,0.15459290780141838,-19.2622340425532,0.07128156028368794,106.71046808510641,0.2239595744680852,8.191489361702127,0,1,141
Aaron Hall,0.03847333333333333,0.7099444444444444,308733.22222222225,0.6696111111111109,4.334555555555556e-05,0.2384555555555556,-7.820944444444442,0.054477777777777785,125.40544444444444,0.5085,39.27777777777778,8,1,18
Aaron Kamm and the One Drops,0.113,0.785,379013.0,0.645,7.91e-05,0.0867,-10.278,0.0531,110.013,0.7859999999999999,45.0,8,0,2
Aaron Krause,0.758,0.325,223893.0,0.201,0.0,0.0977,-11.595,0.0282,81.869,0.172,66.0,6,0,1
Aaron Kwok,0.0872,0.557,233373.0,0.635,0.0017,0.103,-6.069,0.0244,80.018,0.197,44.0,2,1,1
Aaron Lansing,0.9925,0.413,134934.5,0.0211,0.9465,0.11425,-27.8425,0.0566,94.446,0.161,65.5,7,0,4
Aaron Lewis,0.2606413793103449,0.586655172413793,256748.5862068965,0.6185172413793104,0.00047068965517241376,0.19909655172413795,-5.853172413793103,0.030441379310344824,130.29879310344828,0.3689172413793103,52.03448275862069,6,1,29
Aaron Lohr,0.6873333333333332,0.5245000000000001,142371.16666666663,0.3960000000000001,0.0,0.19866666666666666,-10.2215,0.06825,128.77283333333335,0.5005000000000001,44.16666666666666,7,1,6
Aaron May,0.2055,0.7735,183568.5,0.4975000000000001,1.815e-05,0.133,-8.2015,0.18265,141.09150000000002,0.5765,62.0,10,0,4
Aaron Neville,0.4829461538461539,0.5386153846153845,226144.61538461532,0.3829461538461538,0.00015132846153846155,0.12348461538461535,-11.907307692307693,0.053938461538461525,131.72792307692305,0.4751538461538461,43.07692307692307,7,1,26
Aaron Shaw,0.332,0.353,409779.0,0.6940000000000001,6.19e-05,0.611,-7.411,0.359,89.01700000000002,0.343,59.0,10,0,1
Aaron Shust,0.02325,0.5015000000000001,273220.0,0.6705000000000001,0.0,0.19175,-4.918000000000001,0.03605,113.98999999999998,0.3105,51.0,2,1,4
Aaron Smith,0.0726,0.7354999999999999,227026.5,0.7340000000000001,0.016657050000000003,0.1945,-8.158999999999999,0.02955,119.9395,0.3185,76.0,10,0,2
Aaron Tippin,0.19984545454545447,0.6524545454545453,198106.72727272726,0.6482727272727272,5.317636363636364e-05,0.15897272727272727,-8.830818181818186,0.030009090909090912,113.97227272727274,0.5945454545454547,43.0,6,1,22
Aaron Tveit,0.6719999999999999,0.5127499999999999,143340.0,0.4970000000000001,0.0,0.09025,-7.486999999999999,0.050925,122.951,0.47625,47.25,2,1,4
Aaron Watson,0.16677499999999998,0.612,252348.375,0.5451250000000001,2.437500000000001e-05,0.12255000000000002,-7.238375,0.0322,131.260625,0.4846249999999999,46.625,11,1,16
Aaron Y Su Grupo Ilusion,0.2357272727272727,0.6328181818181817,245126.0909090909,0.6229090909090907,0.00012581818181818177,0.10085454545454547,-5.455363636363637,0.03900909090909091,134.73690909090908,0.6980000000000001,54.81818181818182,7,1,11
Aaron Zigman,0.995,0.445,169467.0,0.0123,0.925,0.16899999999999998,-25.606,0.0454,58.875,0.232,48.0,0,1,2
Aarti Mukherji,0.8917777777777778,0.3688888888888889,260413.2222222223,0.3258888888888889,0.12317662444444445,0.19686666666666666,-13.844555555555555,0.04056666666666667,131.60888888888888,0.4605555555555556,5.777777777777778,9,1,9
Aaryn Doyle,0.425,0.7120000000000001,161867.0,0.872,1.47e-06,0.29600000000000004,-6.242000000000001,0.0988,101.072,0.654,46.0,3,1,2
Aase Ziegler,0.974,0.35700000000000004,193000.0,0.246,0.4475,0.3195,-12.6985,0.04005,97.72350000000002,0.392,0.0,3,1,4
Aazar,0.00441,0.63,224052.0,0.851,0.0218,0.0939,-4.61,0.319,150.054,0.573,54.0,1,1,2
Ab-Soul,0.1857263157894737,0.6474210526315789,273581.73684210534,0.6933157894736843,1.7968421052631577e-06,0.299478947368421,-6.7788947368421075,0.27372631578947376,116.01152631578944,0.5247894736842105,51.21052631578947,1,0,19
Abandon All Ships,0.00115,0.313,219587.0,0.961,0.0,0.12,-4.51,0.193,138.721,0.21,45.0,5,1,2
Abbasuddin Ahmed,0.9882926829268288,0.5430731707317072,187495.63414634147,0.20869268292682933,0.5434413121951218,0.1825609756097561,-15.787853658536587,0.10525609756097568,113.66390243902435,0.6017317073170732,0.0,2,1,41
Abbey Lincoln,0.4322857142857143,0.4477142857142857,386346.5714285714,0.4728571428571428,0.19134370571428566,0.2617142857142857,-10.002571428571429,0.07242857142857143,81.33699999999997,0.445,23.42857142857143,7,1,7
Abby Anderson,0.684,0.406,203240.0,0.4270000000000001,1.18e-06,0.108,-8.177,0.0416,158.80200000000005,0.21,59.0,3,1,2
Abdel Aziz Mahmoud,0.9456,0.4162,591930.8,0.4497999999999999,0.5556,0.5538000000000001,-9.8984,0.042460000000000005,106.046,0.5318,0.0,0,1,10
Abdel Halim Hafez,0.8749130434782605,0.4102608695652174,678615.8260869565,0.377,0.07223211739130435,0.4018782608695653,-10.527086956521744,0.0605391304347826,118.51021739130438,0.4821739130434782,23.956521739130434,7,1,46
Abdul,0.994,0.599,153228.0,0.104,0.00946,0.108,-10.296,0.1,131.624,0.607,0.0,11,1,2
Abdul Halim Chowdhry,0.721,0.425,204853.0,0.16699999999999998,0.0,0.14800000000000002,-23.055,0.0373,95.668,0.616,0.0,11,0,2
Abdul Khader,0.985,0.475,154480.0,0.745,0.815,0.253,-5.5710000000000015,0.0567,135.04399999999998,0.873,0.0,8,0,2
Abdulial Mahi,0.949,0.464,188640.0,0.258,0.0,0.53,-15.847,0.094,161.644,0.841,0.0,4,1,2
Abel Zavala,0.5694444444444444,0.5271111111111111,249788.2222222223,0.4974444444444445,0.0,0.34571111111111114,-7.6036666666666655,0.031822222222222224,119.27088888888893,0.36922222222222223,54.55555555555557,7,1,9
Abha Mukherjee,0.985,0.34700000000000003,155427.0,0.454,0.924,0.153,-13.539,0.121,71.532,0.804,0.0,1,1,2
Abha Sarkar,0.995,0.518,187800.0,0.236,0.321,0.113,-9.486,0.0303,109.832,0.476,0.0,6,1,2
Abhayapada Chatterjee,0.9960000000000002,0.4882500000000001,184040.0,0.06465000000000001,0.5259999999999999,0.245,-23.91375,0.169325,120.875,0.6442500000000001,0.0,5,1,8
Abhi The Nomad,0.406,0.722,214059.5,0.5885,0.000525,0.17185,-7.4595,0.0953,106.4485,0.3195,60.5,7,1,2
Abhishek Bachchan,0.07780000000000001,0.8660000000000001,203380.0,0.4925000000000001,0.01805,0.08155,-10.482,0.11645,94.013,0.5289999999999999,28.5,2,1,2
Abhram Bhagat,0.94775,0.536,195702.5,0.2615,0.0111883825,0.20825,-9.758,0.106325,97.8895,0.61525,0.0,7,1,8
